user_id,segment_label,age,income_tier,usage_frequency,tech_savviness,price_sensitivity,feature_adoption_rate,subscription_tier,churn_risk_baseline,engagement_score,satisfaction_score,name,email,locale,country
u_007294,casual_browser,33,mid,daily,8.6,4.5,0.247,basic,0.2203,25.0,44.6,Devin Wallace,raymond51@example.org,ru_UA,Jordan
u_007295,price_sensitive,30,low,weekly,4.6,8.7,0.285,free,0.3384,31.5,52.8,Bonnie Brown,anthony72@example.net,de_BE,Iceland
u_007296,price_sensitive,46,low,weekly,7.1,8.2,0.2,basic,0.1522,47.9,48.4,Jennifer Davis,theresa03@example.com,lt_LT,Micronesia
u_007297,price_sensitive,20,low,occasional,2.7,9.7,0.205,basic,0.4384,46.6,33.8,Jonathan Cortez,deanna82@example.net,bo_IN,Sao Tome and Principe
u_007298,power_user,18,mid,daily,9.6,4.3,0.711,basic,0.0675,98.3,73.9,Shane Bender,matthewmoran@example.net,iw_IL,Falkland Islands (Malvinas)
u_007299,enterprise_user,55,mid,daily,6.2,1.3,0.608,premium,0.0585,50.2,48.8,Dr. Michael Hernandez,makaylajones@example.net,doi_IN,Andorra
u_007300,casual_browser,37,mid,weekly,5.5,3.6,0.075,basic,0.3238,27.3,55.6,Laurie Williams,baileydonna@example.com,te_IN,Russian Federation
u_007301,casual_browser,21,mid,occasional,3.9,8.6,0.136,free,0.2584,22.8,68.1,Kathleen Mckenzie,kingeric@example.com,sr_RS,South Georgia and the South Sandwich Islands
u_007302,early_adopter,29,high,daily,8.6,6.2,0.845,premium,0.1158,86.1,74.0,Thomas Mitchell,gordonkimberly@example.net,the_NP,Kiribati
u_007303,enterprise_user,28,high,daily,10.0,2.6,0.18,free,0.0348,75.1,61.5,Michael Silva,aguilarangela@example.net,ku_TR,Gabon
u_007304,power_user,39,mid,daily,7.6,5.4,0.927,basic,0.0877,91.2,77.9,Matthew Ramirez,bradley36@example.com,te_IN,Bosnia and Herzegovina
u_007305,casual_browser,30,low,occasional,5.5,1.5,0.447,basic,0.2617,52.8,40.9,Tracy Burgess,johnrichardson@example.com,bo_IN,Northern Mariana Islands
u_007306,casual_browser,29,low,weekly,4.9,4.9,0.239,free,0.229,47.4,53.9,Laura Thomas,jeremy63@example.com,mn_MN,Macao
u_007307,enterprise_user,37,mid,weekly,5.9,1.0,0.735,premium,0.0793,84.2,90.7,Dana Robinson,coltonholland@example.com,tr_CY,Argentina
u_007308,price_sensitive,21,low,weekly,6.4,10.0,0.165,free,0.234,74.9,33.6,Alec Howell,meagan84@example.org,hne_IN,Gambia
u_007309,casual_browser,26,low,occasional,4.5,3.5,0.159,free,0.251,65.0,64.4,Christine Williams,eugenehamilton@example.net,ru_RU,Lao People's Democratic Republic
u_007310,price_sensitive,33,low,daily,8.3,5.8,0.491,free,0.4387,51.6,34.7,William Kelly,lsmith@example.org,br_FR,South Africa
u_007311,power_user,27,high,daily,10.0,3.5,0.879,premium,0.0142,79.7,83.7,Joseph Rodgers,beckertheresa@example.com,doi_IN,Saint Pierre and Miquelon
u_007312,price_sensitive,18,mid,weekly,7.2,8.8,0.225,free,0.4974,39.1,40.5,Sandra Delgado,williamsfrances@example.net,nso_ZA,Netherlands
u_007313,early_adopter,27,high,daily,9.4,4.6,0.904,premium,0.0838,84.1,80.0,David Leonard,raynathan@example.org,ks_IN,Sudan
u_007314,price_sensitive,18,low,daily,6.1,9.0,0.375,free,0.2608,49.1,53.2,Steve Smith,jasonbennett@example.org,cmn_TW,Japan
u_007315,casual_browser,33,high,occasional,3.8,5.5,0.231,free,0.1705,75.0,74.5,Bryce Gross,gardnerrussell@example.net,crh_UA,Western Sahara
u_007316,power_user,41,high,daily,9.5,2.8,0.734,premium,0.0908,72.1,72.5,Wendy Davis,umaxwell@example.net,ak_GH,United States Minor Outlying Islands
u_007317,casual_browser,36,low,occasional,3.0,5.0,0.144,basic,0.3949,30.2,52.4,Jennifer Elliott,mikayla02@example.net,mg_MG,Ethiopia
u_007318,price_sensitive,27,mid,weekly,6.1,6.8,0.302,free,0.2958,60.0,44.1,Jamie Casey,joewashington@example.com,byn_ER,Cuba
u_007319,enterprise_user,51,high,occasional,5.8,1.0,0.577,premium,0.0253,72.5,63.2,Amy Austin,vmckinney@example.net,tcy_IN,Gambia
u_007320,price_sensitive,26,low,occasional,7.6,7.2,0.133,free,0.423,44.5,47.1,Gregg Foster,fmiller@example.org,hr_HR,Antarctica (the territory South of 60 deg S)
u_007321,early_adopter,27,high,weekly,9.6,3.4,0.81,premium,0.0504,83.7,69.9,Jennifer Palmer,caleb34@example.org,ru_UA,Saint Lucia
u_007322,price_sensitive,37,mid,daily,3.4,9.2,0.282,free,0.3319,40.0,42.0,Roger Aguilar,john28@example.com,lg_UG,Vanuatu
u_007323,price_sensitive,34,mid,weekly,3.0,8.5,0.353,free,0.2928,55.5,46.8,Robert Buckley,jacob21@example.net,nl_BE,Iran
u_007324,enterprise_user,59,mid,daily,8.3,1.6,0.444,premium,0.0394,59.5,73.6,Nicole Baker,gstewart@example.net,ik_CA,Central African Republic
u_007325,enterprise_user,40,mid,weekly,8.4,1.0,0.611,premium,0.0638,68.3,76.5,Jason Williams,qwright@example.net,ko_KR,Cyprus
u_007326,power_user,26,mid,daily,9.2,3.4,0.771,basic,0.1083,75.4,91.8,Samuel Ellis,kathleenrobinson@example.com,tg_TJ,Somalia
u_007327,enterprise_user,44,low,occasional,6.2,2.9,0.15,premium,0.0432,62.5,76.8,Nathan Dawson,sandyblake@example.com,ha_NG,Lebanon
u_007328,casual_browser,27,mid,weekly,6.1,2.5,0.387,basic,0.0795,53.3,48.2,Joseph Johnson PhD,hbaker@example.org,af_ZA,Gibraltar
u_007329,power_user,21,high,daily,10.0,2.5,0.868,basic,0.0977,82.8,66.2,Pamela Joyce,wpierce@example.org,mt_MT,Ghana
u_007330,early_adopter,18,high,daily,8.2,1.0,0.969,basic,0.0501,93.1,89.3,John Campbell,paulfriedman@example.org,fil_PH,Cambodia
u_007331,casual_browser,25,mid,weekly,3.8,6.2,0.338,free,0.05,22.2,63.4,Brittany Horn,michaelmorris@example.net,mhr_RU,Botswana
u_007332,casual_browser,30,mid,weekly,8.3,3.7,0.107,free,0.2438,33.9,46.9,Paul Casey,melendezmichael@example.com,he_IL,Kenya
u_007333,casual_browser,30,mid,weekly,4.7,6.8,0.081,free,0.2538,56.7,54.3,William Salas,eric02@example.net,is_IS,Sri Lanka
u_007334,early_adopter,32,mid,weekly,8.4,4.4,0.935,basic,0.1194,91.0,67.4,Cindy Carroll,benjaminwilliams@example.net,or_IN,Swaziland
u_007335,power_user,36,high,daily,8.9,3.8,0.907,basic,0.0449,75.3,87.6,Ryan Riley,john90@example.com,apn_IN,Puerto Rico
u_007336,casual_browser,34,mid,daily,2.4,3.5,0.201,free,0.2416,66.8,47.0,Brett Obrien,vmoore@example.org,nl_BE,Norfolk Island
u_007337,enterprise_user,35,mid,weekly,7.1,2.1,0.482,premium,0.0647,56.0,45.8,Alison Wood,lindseyhayden@example.net,hne_IN,Rwanda
u_007338,casual_browser,43,mid,weekly,4.3,7.9,0.22,basic,0.2379,23.5,72.0,Joshua Rivera,hcole@example.org,mg_MG,Sudan
u_007339,early_adopter,27,low,daily,9.4,2.8,0.881,premium,0.1214,73.1,77.7,Jonathan Davis,erik97@example.com,cmn_TW,Lebanon
u_007340,early_adopter,25,high,daily,9.2,1.4,0.957,basic,0.0605,81.9,75.7,Mary Daniels,irobinson@example.com,lv_LV,Vietnam
u_007341,price_sensitive,24,mid,daily,6.9,9.0,0.386,basic,0.3301,43.0,49.6,Bryan Smith,timothy91@example.net,sl_SI,Jamaica
u_007342,price_sensitive,47,low,weekly,6.4,6.9,0.298,free,0.3595,69.9,64.7,Elijah Armstrong,timothyjohnson@example.net,the_NP,Faroe Islands
u_007343,early_adopter,26,mid,occasional,8.5,5.9,0.91,premium,0.1925,91.7,76.4,Robert Valdez,efry@example.org,sl_SI,Zimbabwe
u_007344,early_adopter,23,high,daily,9.8,3.6,0.984,basic,0.1082,100.0,100.0,Jennifer Campbell,julie40@example.net,nds_DE,Israel
u_007345,casual_browser,25,mid,daily,6.2,8.1,0.071,free,0.1463,38.7,70.3,Mark Leonard,wilkinspamela@example.org,be_BY,Cayman Islands
u_007346,price_sensitive,26,mid,occasional,9.3,7.4,0.455,premium,0.3271,39.6,40.9,Samantha Carter,cynthia27@example.com,mag_IN,Saint Kitts and Nevis
u_007347,casual_browser,18,mid,occasional,8.2,6.6,0.287,basic,0.2994,51.2,53.5,Sara Owen,qsmith@example.com,fr_CH,Algeria
u_007348,price_sensitive,25,low,occasional,5.6,9.8,0.248,basic,0.218,57.7,30.5,Omar Williams,jenna66@example.net,ht_HT,Saint Martin
u_007349,casual_browser,42,mid,daily,1.0,4.6,0.42,free,0.2987,34.2,53.8,Tiffany Flores,william76@example.com,ka_GE,Togo
u_007350,power_user,29,mid,daily,8.5,3.3,0.685,basic,0.0719,82.6,68.6,Briana Murray,steve07@example.com,wae_CH,Barbados
u_007351,power_user,30,high,daily,9.6,3.4,0.965,basic,0.0805,99.7,67.0,Christopher Smith,teresa28@example.org,tl_PH,Tajikistan
u_007352,price_sensitive,24,low,daily,7.8,8.7,0.235,free,0.4119,26.2,54.5,Ashley Keith,kfrederick@example.org,ast_ES,Kyrgyz Republic
u_007353,enterprise_user,51,high,daily,5.0,1.7,0.32,premium,0.0184,71.5,43.3,Abigail Barnett,william46@example.com,es_ES,Canada
u_007354,power_user,20,high,daily,9.3,4.4,0.843,free,0.0699,81.5,74.3,Dominic Dawson,timothy08@example.net,wae_CH,Uruguay
u_007355,casual_browser,18,low,weekly,5.3,2.0,0.095,basic,0.2349,69.4,37.6,Brittany Cherry,christopherreyes@example.org,nds_DE,Montenegro
u_007356,casual_browser,34,high,weekly,3.9,7.9,0.288,basic,0.2529,52.4,60.6,William Everett,jessica52@example.net,doi_IN,Gibraltar
u_007357,price_sensitive,29,low,occasional,3.4,9.6,0.06,basic,0.4018,43.4,59.6,Jessica Thompson,donald00@example.net,cmn_TW,Fiji
u_007358,power_user,29,mid,occasional,9.4,3.8,0.978,premium,0.0617,87.9,62.9,Jesse Sutton,dwayneedwards@example.net,om_ET,Lebanon
u_007359,price_sensitive,24,mid,occasional,5.0,7.9,0.227,free,0.33,50.1,61.5,Jonathan Benson,rebecca74@example.org,sat_IN,Japan
u_007360,early_adopter,21,mid,weekly,8.9,2.9,0.931,basic,0.2123,73.6,95.4,Joshua Wright,jennifer18@example.com,nhn_MX,Latvia
u_007361,enterprise_user,45,mid,daily,5.7,1.7,0.46,premium,0.0534,63.0,71.0,Morgan Wright,clawrence@example.net,tr_CY,Mozambique
u_007362,power_user,31,high,daily,9.1,5.2,0.814,premium,0.1276,80.2,91.0,Dr. Aaron Golden,adamkramer@example.com,gd_GB,United Arab Emirates
u_007363,early_adopter,33,low,weekly,8.8,4.4,0.914,free,0.0847,88.8,80.1,Brianna Turner,coxtroy@example.com,hr_HR,Hong Kong
u_007364,casual_browser,36,mid,occasional,5.2,5.2,0.247,premium,0.1113,23.2,54.6,Patrick Martinez,juarezpatricia@example.org,mag_IN,Somalia
u_007365,power_user,26,high,daily,7.7,3.1,0.883,premium,0.1252,65.4,77.9,Tina Ray,jacquelinenunez@example.net,tl_PH,Brunei Darussalam
u_007366,early_adopter,21,mid,daily,9.2,1.9,0.911,basic,0.1165,90.2,87.5,April Gomez,kimberly34@example.com,hak_TW,French Southern Territories
u_007367,power_user,36,high,daily,7.1,1.6,0.942,premium,0.039,63.5,58.4,Gary Santiago,marksteele@example.com,uz_UZ,Suriname
u_007368,enterprise_user,33,mid,occasional,3.5,2.3,0.245,premium,0.0594,78.1,54.1,Johnny Fisher,jenny23@example.com,gu_IN,Norfolk Island
u_007369,power_user,20,high,daily,8.3,3.9,0.724,premium,0.0769,82.7,89.6,Christine Wolf,marissa39@example.com,lo_LA,Austria
u_007370,power_user,24,high,daily,8.5,3.3,0.739,free,0.1003,78.2,87.3,Rhonda Kane,maria99@example.net,wae_CH,Benin
u_007371,early_adopter,32,mid,daily,9.0,3.1,0.941,premium,0.1452,78.5,97.2,Zachary Crawford,mary38@example.net,fi_FI,France
u_007372,enterprise_user,41,high,daily,8.0,2.5,0.265,premium,0.0381,68.4,58.4,Rachel Dean,ryankhan@example.com,fa_IR,Australia
u_007373,price_sensitive,27,mid,daily,4.8,8.3,0.197,free,0.4574,51.2,80.0,Carly Mendez,nicholaswilson@example.com,mr_IN,Saint Barthelemy
u_007374,power_user,28,high,weekly,8.0,3.0,0.841,basic,0.0503,92.0,78.9,Karen Arnold,frank41@example.com,as_IN,Australia
u_007375,casual_browser,40,low,daily,5.4,2.5,0.405,free,0.1968,10.0,55.3,Paul Dennis,gedwards@example.net,ht_HT,Taiwan
u_007376,price_sensitive,36,low,weekly,4.8,7.5,0.138,free,0.2864,50.4,32.3,Christina Davis,xsawyer@example.com,yo_NG,Norway
u_007377,early_adopter,30,high,daily,9.8,4.0,0.841,premium,0.136,90.4,81.5,Michael King,michaelyoung@example.com,oc_FR,Ukraine
u_007378,early_adopter,25,low,weekly,9.6,5.4,0.793,basic,0.1107,84.1,95.2,Yolanda Barr,rodriguezjames@example.com,ku_TR,Azerbaijan
u_007379,power_user,30,high,daily,6.8,1.6,0.748,premium,0.0921,81.3,86.2,Vickie Wise,hannahburns@example.com,li_NL,France
u_007380,casual_browser,27,high,daily,6.0,3.8,0.122,basic,0.1525,40.3,85.0,Dana Fernandez,hzamora@example.com,aa_DJ,Monaco
u_007381,casual_browser,39,low,weekly,2.3,4.7,0.263,basic,0.2545,41.9,49.1,Bob Lopez,phunter@example.org,ln_CD,Chile
u_007382,casual_browser,20,mid,occasional,2.7,3.6,0.396,premium,0.1487,10.0,37.4,Alan Clark,marysmith@example.net,byn_ER,Russian Federation
u_007383,casual_browser,25,mid,weekly,3.3,5.5,0.206,free,0.2144,15.9,60.2,Mark Cohen DVM,richard31@example.com,ga_IE,Chile
u_007384,enterprise_user,35,high,daily,8.8,3.5,0.351,premium,0.0306,77.6,73.9,Jeffrey Little,julieboyer@example.org,pl_PL,Wallis and Futuna
u_007385,casual_browser,46,mid,weekly,5.7,3.7,0.413,free,0.3919,43.8,50.7,Timothy Gross,matthewpearson@example.net,gez_ET,Zimbabwe
u_007386,casual_browser,41,mid,daily,3.9,4.9,0.118,basic,0.144,34.6,52.5,Donald King,nking@example.com,id_ID,El Salvador
u_007387,power_user,29,high,daily,8.3,3.6,0.662,premium,0.1161,77.0,85.0,Samantha Chavez,angelatorres@example.org,szl_PL,Estonia
u_007388,early_adopter,33,mid,weekly,9.1,6.0,0.781,premium,0.0535,93.2,70.5,Gabriel Mcdaniel,sandersphyllis@example.net,hsb_DE,Myanmar
u_007389,casual_browser,31,mid,weekly,3.5,3.1,0.239,free,0.1796,24.4,38.9,Erik Winters,snowcory@example.com,iw_IL,Chile
u_007390,price_sensitive,18,low,weekly,4.1,7.5,0.144,free,0.2092,41.4,36.7,Barbara Oliver,bpreston@example.net,mn_MN,Kuwait
u_007391,enterprise_user,43,high,daily,3.8,1.0,0.503,basic,0.01,88.7,73.2,Ashley Price,wandrade@example.com,sat_IN,Argentina
u_007392,power_user,32,high,weekly,7.2,5.2,0.702,premium,0.0752,90.2,92.5,Donald Booth,helenpeterson@example.org,gu_IN,Bosnia and Herzegovina
u_007393,casual_browser,34,mid,weekly,1.0,5.5,0.368,basic,0.0976,37.7,34.8,Matthew Bradley,lawrence10@example.org,ayc_PE,Madagascar
u_007394,casual_browser,35,mid,occasional,4.8,5.9,0.05,free,0.2035,51.9,46.5,Mrs. Christine James,meghan96@example.com,ber_DZ,United States Virgin Islands
u_007395,power_user,23,high,daily,8.6,2.0,0.676,basic,0.0313,87.6,84.2,Robert Sutton,james92@example.net,si_LK,Algeria
u_007396,price_sensitive,20,low,occasional,1.7,7.9,0.265,basic,0.2513,37.4,25.9,Matthew Hartman,coxjoe@example.com,ne_NP,South Georgia and the South Sandwich Islands
u_007397,early_adopter,31,high,daily,9.4,1.4,0.99,premium,0.2227,71.1,80.0,Rebecca Fuentes,shannonjones@example.org,ta_IN,Romania
u_007398,early_adopter,27,low,weekly,9.3,5.4,0.942,free,0.1439,87.4,75.7,Monica Perez,emily65@example.net,st_ZA,Christmas Island
u_007399,casual_browser,43,mid,weekly,3.3,7.8,0.502,free,0.3223,50.7,41.2,Daniel Wood,ejames@example.net,ak_GH,Bhutan
u_007400,casual_browser,46,mid,occasional,7.1,9.5,0.05,basic,0.2706,40.3,47.0,Carlos Carter,davidfaulkner@example.com,ca_IT,Hungary
u_007401,power_user,37,high,weekly,9.7,2.8,0.757,basic,0.1374,79.0,81.1,Linda Parrish,hespinoza@example.org,sid_ET,Svalbard & Jan Mayen Islands
u_007402,power_user,25,high,daily,8.9,1.1,0.933,premium,0.0772,74.5,89.4,Mark Watts,nelsondavid@example.com,unm_US,Bulgaria
u_007403,enterprise_user,28,high,daily,6.4,3.0,0.61,premium,0.0838,56.0,81.4,Christina Martin,reneejones@example.net,yo_NG,Jamaica
u_007404,price_sensitive,27,high,daily,7.1,9.0,0.465,free,0.3403,51.8,53.5,Kelly Barron,heathermartinez@example.net,ln_CD,Vanuatu
u_007405,enterprise_user,35,mid,daily,4.7,1.0,0.537,premium,0.1013,83.4,59.4,Brian Hill,johnsonjulie@example.com,nan_TW,Taiwan
u_007406,early_adopter,18,mid,weekly,9.5,6.3,0.804,premium,0.0735,84.4,80.6,Devin Meyer,stephengood@example.com,he_IL,Sweden
u_007407,enterprise_user,35,high,weekly,5.6,3.2,0.502,premium,0.0244,57.8,57.1,Taylor Reese,mitchellnicole@example.net,unm_US,Guinea
u_007408,price_sensitive,31,low,daily,3.8,8.0,0.126,basic,0.2621,55.6,56.0,Carrie Mckinney,wardebony@example.org,zu_ZA,Latvia
u_007409,enterprise_user,47,mid,weekly,7.6,1.6,0.496,premium,0.1403,68.0,75.7,April Herrera,billykennedy@example.org,ar_OM,Benin
u_007410,early_adopter,26,mid,occasional,10.0,7.4,0.829,basic,0.1207,100.0,92.0,Terry Decker,ann85@example.org,fr_CH,Aruba
u_007411,enterprise_user,44,low,daily,7.3,3.1,0.692,premium,0.01,91.9,50.7,Manuel Holt,kristophermarshall@example.net,sv_FI,Turkmenistan
u_007412,casual_browser,46,high,daily,6.1,9.7,0.313,basic,0.1841,45.2,56.7,Derrick Morgan,lanemichael@example.net,tr_TR,New Caledonia
u_007413,casual_browser,22,mid,daily,3.8,6.4,0.259,free,0.1645,29.5,37.6,William Brooks,ghudson@example.org,niu_NU,Niue
u_007414,price_sensitive,38,low,occasional,7.8,10.0,0.345,free,0.483,43.3,64.2,Amber Marquez,erikacraig@example.com,hne_IN,Benin
u_007415,price_sensitive,45,low,occasional,2.5,9.9,0.154,free,0.2957,27.9,19.0,Miguel Garcia,ryan22@example.com,lv_LV,Tunisia
u_007416,price_sensitive,31,low,weekly,2.9,8.5,0.083,free,0.3619,54.3,31.6,Melanie Dudley,rothcory@example.net,wa_BE,Guernsey
u_007417,enterprise_user,43,high,weekly,5.9,4.3,0.578,premium,0.0868,63.5,75.4,Mrs. Ariana Mays,hallmichael@example.net,is_IS,Northern Mariana Islands
u_007418,casual_browser,30,low,occasional,3.5,2.1,0.412,basic,0.1365,27.8,67.7,Wendy Simpson,robert85@example.com,ln_CD,Pitcairn Islands
u_007419,enterprise_user,31,mid,daily,7.8,1.3,0.461,basic,0.0648,53.9,46.3,Lori Wolf,sandrawagner@example.org,ps_AF,Burundi
u_007420,price_sensitive,22,low,weekly,3.1,10.0,0.12,basic,0.4676,54.5,55.8,Angela Owens,joel55@example.org,dv_MV,Canada
u_007421,price_sensitive,38,low,daily,5.2,10.0,0.302,basic,0.1811,56.8,47.6,Chad King,halljustin@example.org,am_ET,Papua New Guinea
u_007422,price_sensitive,18,low,weekly,9.9,6.9,0.201,basic,0.4587,64.1,49.4,Gary Washington,eric16@example.net,cmn_TW,Senegal
u_007423,power_user,29,high,daily,8.6,2.5,0.837,basic,0.0816,83.6,89.0,Eric Brown,jerome16@example.com,an_ES,Saint Lucia
u_007424,enterprise_user,45,mid,daily,4.5,2.1,0.337,premium,0.0595,44.7,85.5,Catherine Golden,chandleremily@example.net,lg_UG,Pakistan
u_007425,casual_browser,32,low,weekly,1.7,4.8,0.34,free,0.2672,38.6,52.2,Lynn Hamilton,jonathanpearson@example.org,wal_ET,Denmark
u_007426,enterprise_user,58,high,daily,7.7,1.8,0.8,premium,0.041,100.0,95.0,Joanne Thompson,rlopez@example.org,cv_RU,Cote d'Ivoire
u_007427,casual_browser,53,mid,occasional,5.2,7.0,0.275,free,0.1722,43.3,69.3,Amy Sampson,pricejimmy@example.com,nb_NO,Sao Tome and Principe
u_007428,casual_browser,39,high,weekly,6.5,4.7,0.302,basic,0.209,39.6,69.4,Zachary Duran,guerrajessica@example.org,ti_ET,Jordan
u_007429,early_adopter,32,mid,weekly,7.7,3.2,0.899,basic,0.174,91.7,86.7,Samantha Perez,nicole99@example.com,fi_FI,Liberia
u_007430,early_adopter,27,mid,occasional,9.6,4.1,0.723,basic,0.1037,79.1,86.0,Sharon Kelley,gonzalezedward@example.org,yi_US,Mongolia
u_007431,power_user,22,high,daily,8.3,4.4,1.0,premium,0.0702,74.9,83.1,Natasha Payne,qdavis@example.org,hne_IN,Benin
u_007432,casual_browser,23,low,occasional,4.4,4.1,0.325,free,0.1571,75.0,61.6,Rebecca Santiago,ycontreras@example.com,ff_SN,Greenland
u_007433,price_sensitive,40,low,daily,8.3,8.0,0.293,premium,0.4852,46.8,52.7,Alexa Patterson,davidsantana@example.org,gez_ET,Malta
u_007434,casual_browser,44,mid,daily,6.5,5.2,0.368,basic,0.2031,37.8,48.4,Andrea Williams,dharris@example.com,bo_CN,Dominica
u_007435,casual_browser,18,mid,occasional,3.9,3.4,0.451,basic,0.2501,33.5,60.3,Terri Henderson,nicholas12@example.com,rw_RW,Denmark
u_007436,early_adopter,25,mid,daily,8.8,4.3,0.778,free,0.1058,92.5,81.5,Erica Floyd,sperez@example.org,gv_GB,Libyan Arab Jamahiriya
u_007437,enterprise_user,40,mid,weekly,6.8,1.7,0.345,premium,0.0583,69.4,62.7,Thomas Perry,donna30@example.net,brx_IN,Comoros
u_007438,price_sensitive,18,mid,daily,6.8,9.1,0.378,free,0.4348,55.2,64.8,Erica Allen,lisanicholson@example.net,mr_IN,Botswana
u_007439,early_adopter,31,high,weekly,9.8,1.7,0.925,basic,0.1169,81.2,80.8,Alice Rice,erin63@example.com,lzh_TW,Moldova
u_007440,casual_browser,25,mid,weekly,4.8,5.2,0.188,basic,0.05,26.8,59.6,Sarah Wilson,johnsoncharles@example.org,the_NP,Grenada
u_007441,price_sensitive,35,low,daily,4.4,8.1,0.14,free,0.1284,43.9,67.8,Christina Ortiz,jameslauren@example.com,lg_UG,Bahrain
u_007442,enterprise_user,43,high,daily,5.4,1.9,0.491,premium,0.0755,66.7,74.5,Casey Hall,kyle09@example.net,an_ES,Zimbabwe
u_007443,power_user,21,mid,weekly,9.1,1.4,0.709,premium,0.1397,88.4,89.4,Christine Zavala,amberbanks@example.net,sv_FI,Sao Tome and Principe
u_007444,power_user,29,high,daily,9.7,2.9,0.646,premium,0.0728,93.6,77.7,Sherri Smith,mortiz@example.org,wa_BE,Spain
u_007445,casual_browser,40,low,weekly,7.1,6.7,0.535,basic,0.2635,36.1,49.7,Gary Henry,timothyproctor@example.org,tn_ZA,Burkina Faso
u_007446,casual_browser,26,mid,occasional,8.4,7.8,0.229,premium,0.195,63.3,71.3,Michele Armstrong,mcguirechristopher@example.net,ga_IE,Montserrat
u_007447,casual_browser,20,high,weekly,7.1,4.6,0.256,premium,0.1839,43.7,49.9,Robert Davidson,peterhamilton@example.com,km_KH,Armenia
u_007448,casual_browser,34,mid,occasional,3.9,5.2,0.16,premium,0.2873,26.7,45.6,Jennifer Schwartz,mariaturner@example.net,ik_CA,Djibouti
u_007449,enterprise_user,44,mid,occasional,9.8,1.4,0.479,premium,0.0725,80.5,67.9,Patricia Parker,anthony93@example.com,wo_SN,Gibraltar
u_007450,power_user,28,high,weekly,9.4,3.4,0.83,premium,0.0385,63.4,92.9,Veronica Armstrong,james23@example.net,be_BY,Congo
u_007451,casual_browser,27,mid,weekly,4.1,5.7,0.387,premium,0.2141,29.5,47.2,Stephen Murphy,gentrylarry@example.com,yi_US,United States of America
u_007452,enterprise_user,44,mid,daily,8.6,1.2,0.352,premium,0.0424,68.7,46.6,David Hansen,qrobinson@example.com,mk_MK,Slovakia (Slovak Republic)
u_007453,price_sensitive,27,low,weekly,4.6,8.2,0.248,free,0.5304,25.5,40.0,Amber Nicholson,chandlerbrendan@example.com,ro_RO,Micronesia
u_007454,price_sensitive,38,high,weekly,5.1,8.7,0.285,premium,0.1574,45.5,54.1,Mr. Robert Myers PhD,tsoto@example.org,kok_IN,Paraguay
u_007455,power_user,34,high,weekly,9.7,2.5,0.867,premium,0.05,85.2,70.6,Donna Peters,oroberts@example.org,sid_ET,China
u_007456,power_user,26,high,occasional,8.3,2.9,0.774,premium,0.0685,99.4,78.2,Jordan Allison,cameronsharon@example.org,as_IN,Australia
u_007457,power_user,30,high,daily,9.0,5.5,0.845,premium,0.0103,83.4,87.4,Jonathan Barker,wendy97@example.net,gu_IN,French Guiana
u_007458,power_user,30,high,daily,8.9,4.8,0.64,premium,0.1221,82.3,76.0,Michele Boyer,talexander@example.org,ce_RU,Mexico
u_007459,early_adopter,25,mid,daily,8.5,3.5,1.0,premium,0.1515,93.3,89.0,Christopher Moore,michael09@example.com,ky_KG,Cape Verde
u_007460,power_user,30,high,daily,7.9,4.0,0.783,premium,0.01,72.0,68.7,Scott Williams,ronald21@example.org,pa_PK,Egypt
u_007461,price_sensitive,36,low,weekly,5.3,9.3,0.264,free,0.3975,50.9,15.3,Jonathan Rivers,robertacain@example.org,mk_MK,Ghana
u_007462,early_adopter,19,high,daily,9.5,5.6,0.967,premium,0.1325,84.6,75.2,Sean Ballard,jaclyn25@example.com,lb_LU,Solomon Islands
u_007463,early_adopter,24,mid,daily,9.3,1.0,0.776,premium,0.1743,95.4,80.4,Christopher Flores,christopher03@example.com,the_NP,Sri Lanka
u_007464,enterprise_user,39,high,weekly,7.8,3.3,0.311,basic,0.081,52.0,57.3,Teresa Rivas,thomas60@example.com,sr_ME,Kenya
u_007465,price_sensitive,24,mid,daily,7.9,9.1,0.33,free,0.3405,79.0,62.4,Joshua Walker,smithdeborah@example.net,pt_PT,Antigua and Barbuda
u_007466,enterprise_user,43,high,weekly,6.3,1.0,0.441,premium,0.0492,71.5,69.0,Amanda Blair,dlee@example.net,ast_ES,Philippines
u_007467,power_user,26,high,daily,9.4,5.4,0.751,free,0.1172,84.5,96.9,Anthony Baird,brittney26@example.org,ast_ES,Dominican Republic
u_007468,casual_browser,32,mid,weekly,6.0,5.0,0.452,free,0.1636,22.0,57.4,Angela King,adammartinez@example.com,it_IT,Namibia
u_007469,enterprise_user,32,mid,weekly,4.5,2.8,0.406,premium,0.0578,62.7,86.3,Richard Garza,frydominique@example.com,bem_ZM,Guinea-Bissau
u_007470,price_sensitive,27,mid,daily,6.0,8.6,0.382,free,0.2293,75.9,60.0,Martha Peterson,jhill@example.org,br_FR,French Guiana
u_007471,price_sensitive,38,low,occasional,7.2,6.3,0.143,premium,0.4216,42.4,78.5,Laura Lawrence,mbuchanan@example.com,sat_IN,Hong Kong
u_007472,casual_browser,20,low,weekly,3.3,4.4,0.377,premium,0.1203,21.5,71.8,Debbie Hall,markthomas@example.com,ur_PK,Eritrea
u_007473,enterprise_user,45,high,daily,5.3,4.8,0.385,basic,0.0383,67.7,56.5,Laura Moore,lmelendez@example.com,ti_ET,Burundi
